date,BlueIsland_2m,BlueIsland_5m,BlueIsland_10m,Ingomar_2m,Ingomar_5m,Ingomar_10m,Ingomar_15m,McNuttsIsland_2m,McNuttsIsland_5m,McNuttsIsland_10m,McNuttsIsland_15m,McNuttsIsland_20m,TaylorsRock_2m,TaylorsRock_5m,TaylorsRock_10m,TaylorsRock_15m,TaylorsRock_20m
2018-11-08,9.482499999999995,9.531,9.335,9.253,8.997,8.598,8.122,9.189,9.016,8.783,8.743,7.606,9.253,9.179,8.959,8.733,8.728
2018-11-09,9.250149999999998,9.245,9.205,8.822,8.676,8.57,8.115,9.171,9.085,8.907,8.822,7.705,9.453,9.212,9.032,8.899,8.824
2018-11-10,9.12461,9.182,9.254,8.932,8.913,8.875,8.438,9.232,9.214,9.095,9.091,7.962,9.593,9.592,9.514,9.507,9.541
2018-11-11,8.93005,9.077,9.029,8.624,8.701,8.727,8.302,8.891,8.868,8.572,8.584,7.376,9.094,9.13,8.975,8.765,8.75
2018-11-12,7.88213,8.072,7.651,7.607,7.69,7.508,7.011,8.05,7.801,7.391,7.379,6.215,8.071,8.12,7.964,7.706,7.736
2018-11-13,7.477190000000002,7.649,7.722,7.3,7.45,7.412,6.964,7.709,7.717,7.461,7.42,6.309,7.961,7.992,7.898,7.851,7.722
2018-11-14,7.424360000000003,7.607,7.699,7.228,7.283,7.24,6.822,7.473,7.537,7.418,7.463,6.28,7.814,7.844,7.773,7.767,7.89
2018-11-15,6.610379999999997,7.1,7.285,6.011,6.369,6.759,6.43,6.673,6.874,6.955,7.079,5.945,6.868,6.974,7.003,7.118,7.305
2018-11-16,6.301020000000001,6.712,7.006,6.131,6.32,6.399,5.988,6.261,6.481,6.635,6.805,5.65,6.591,6.66,6.623,6.719,7.0
2018-11-17,6.344639999999998,6.534,6.715,5.625,5.947,6.341,5.992,6.46,6.608,6.709,6.825,5.706,6.536,6.574,6.555,6.654,6.903
2018-11-18,6.3260099999999975,6.65,6.781,5.979,6.46,6.56,6.156,6.664,6.694,6.742,6.854,5.716,6.492,6.562,6.558,6.697,6.981
2018-11-19,6.471599999999996,6.663,6.756,6.314,6.59,6.673,6.25,6.944,6.938,6.74,6.801,5.674,6.385,6.411,6.403,6.528,6.753
2018-11-20,6.688109999999998,6.754,6.847,6.778,6.967,7.027,6.584,6.731,6.811,6.828,6.843,5.703,6.555,6.534,6.485,6.542,6.69
2018-11-21,6.730279999999996,6.903,7.056,6.837,7.014,7.08,6.671,7.026,7.143,7.021,6.985,5.831,7.182,7.101,7.046,7.111,7.224
2018-11-22,6.544249999999993,6.692,7.227,6.529,6.677,6.78,6.438,6.852,7.068,7.065,7.063,5.908,7.17,7.225,7.144,7.191,7.374
2018-11-23,6.003440000000003,6.144,6.849,5.816,5.982,6.088,5.715,6.436,6.646,6.889,7.059,5.885,6.645,6.686,6.613,6.657,6.837
2018-11-24,5.902210000000001,6.118,6.585,5.219,5.58,6.179,5.823,6.159,6.316,6.561,6.893,5.778,6.508,6.535,6.453,6.464,6.597
2018-11-25,5.958259999999999,6.038,6.523,5.959,6.226,6.275,5.858,6.2,6.338,6.51,6.704,5.542,6.273,6.307,6.239,6.289,6.454
2018-11-26,5.766019999999997,5.852,6.319,5.949,6.049,6.044,5.636,5.741,5.895,5.868,6.117,4.953,6.107,6.153,6.095,6.132,6.314
2018-11-27,5.698829999999997,5.824,6.082,5.876,5.929,5.874,5.453,5.7,5.795,5.779,5.931,4.749,6.053,6.079,5.995,6.01,6.147
2018-11-28,5.750869999999997,5.854,5.993,5.85,5.894,5.84,5.41,5.707,5.759,5.764,5.879,4.74,5.962,5.971,5.877,5.842,5.903
2018-11-29,5.797910000000001,5.871,5.971,5.733,5.847,5.882,5.463,5.749,5.855,5.809,5.898,4.709,5.967,5.997,5.899,5.869,5.82
2018-11-30,5.508939999999996,5.585,5.822,5.559,5.684,5.672,5.244,5.613,5.709,5.788,5.899,4.702,5.823,5.867,5.874,5.844,5.944
2018-12-01,5.494700000000003,5.575,5.947,5.4,5.579,5.552,5.131,5.357,5.672,5.81,5.901,4.738,5.742,5.8,5.707,5.744,5.768
2018-12-02,5.4926200000000005,5.592,5.943,5.36,5.505,5.46,5.022,5.373,5.72,5.724,5.846,4.676,5.62,5.66,5.575,5.583,5.547
2018-12-03,5.642010000000002,5.647,5.809,5.497,5.533,5.545,5.124,5.496,5.573,5.582,5.685,4.509,5.61,5.626,5.562,5.598,5.801
2018-12-04,5.687270000000001,5.669,5.827,5.49,5.632,5.606,5.193,5.561,5.653,5.614,5.711,4.547,5.603,5.656,5.591,5.636,5.832
2018-12-05,5.275689999999998,5.305,5.675,5.001,5.368,5.22,4.794,5.145,5.361,5.558,5.67,4.5,5.365,5.426,5.373,5.43,5.668
2018-12-06,4.859479999999996,5.142,5.668,4.571,4.820820000000001,4.93,4.504,4.728,4.974,5.253,5.651,4.497,5.107,5.192,5.139,5.251,5.522
2018-12-07,5.3427299999999995,5.354,5.69,4.692,5.022000000000001,4.965,4.563,4.962,5.146,5.401,5.598,4.427,5.038,5.112,5.061,5.127,5.353
2018-12-08,4.8904700000000005,5.146,5.568,4.452,4.880960000000002,4.946,4.542,4.887,5.117,5.263,5.455,4.254,4.983,5.1,5.013,5.08,5.304
2018-12-09,4.50909,4.894,5.142,4.025,4.352459999999999,4.339,3.926,4.465,4.707,5.024,5.297,4.095,4.797,4.9846299999999975,4.816,4.875,5.092
2018-12-10,4.416740000000001,4.723,4.98,3.969,4.434470000000002,4.575,4.204,4.501,4.753,5.129,5.331,4.162,4.739,4.922199999999997,4.735,4.801,5.033
2018-12-11,4.2577799999999995,4.419,4.819,3.919,4.3237700000000014,4.519,4.11,4.4,4.603,4.909,5.339,4.183,4.61,4.765809999999998,4.627,4.702,4.96
2018-12-12,4.31011,4.296,4.709,3.855,4.127390000000002,4.08,3.656,3.94,4.652,4.448,5.291,4.099,4.413,4.57598,4.421,4.491,4.746
2018-12-13,4.03048,4.034,4.174,3.529,3.754280000000002,3.714,3.309,3.776,3.7820599999999978,4.146,4.1741800000000016,3.47,4.204,4.3423099999999994,4.197,4.26,4.478
2018-12-14,3.893129999999999,3.932,4.099,3.252,3.5503200000000015,3.644,3.25,3.898,3.9198799999999987,4.481,4.855070000000003,3.546,3.967,4.187529999999997,3.965,3.988,3.963
2018-12-15,3.952860000000001,4.051900000000001,4.153,3.512,3.947049999999996,4.012,3.674,4.313,4.320529999999994,4.669,4.8971,3.612,4.077,4.345429999999999,4.056,4.121,4.359
2018-12-16,4.48659,4.54133,4.781,3.921,4.221319999999995,4.45,4.044,4.28,4.391199999999995,4.572,4.81867,3.549,4.234,4.522530000000001,4.248,4.337,4.594
2018-12-17,4.563860000000002,4.442689999999998,4.41,4.321,4.324299999999999,4.306,3.869,4.181,4.203649999999999,4.167,4.13113,3.063,4.225,4.508010000000002,4.179,4.219,4.444
2018-12-18,4.01445,4.099539999999999,4.418,4.0,4.1452300000000015,4.115,3.713,4.05,4.118779999999997,4.19,4.303190000000002,3.128,4.158,4.39448,4.119,4.164,4.372
2018-12-19,3.886949999999999,3.9579000000000013,4.146,3.772,3.922830000000001,3.874,3.476,3.994,4.1114099999999985,4.255,4.353030000000005,3.244,4.145,4.308579999999998,4.105,4.144,4.345
2018-12-20,3.386109999999998,3.6097900000000003,4.14,3.427,3.8636899999999974,3.909,3.507,3.74,3.786619999999999,4.091,4.049640000000004,3.192,3.978,4.209929999999997,4.073,4.139,4.357
2018-12-21,3.898579999999998,3.9526499999999993,4.14,3.758,3.95958,4.049,3.625,3.862,3.9119500000000023,4.122,4.066960000000003,3.169,4.191,4.36452,4.174,4.218,4.426
2018-12-22,4.06771,4.11516,4.299,4.299,4.325480000000002,4.291,3.867,4.202,4.208829999999999,4.154,4.148880000000002,3.032,4.348,4.575150000000001,4.334,4.374,4.568
2018-12-23,4.56163,4.448159999999998,4.422,4.49,4.552299999999995,4.447,4.019,4.232,4.274219999999999,4.226,4.268709999999999,3.157,4.371,4.627100000000001,4.363,4.416,4.624
2018-12-24,4.003029999999998,4.100660000000001,4.432,4.154,4.254529999999998,4.328,3.904,4.012,4.114439999999997,4.265,4.394279999999998,3.199,4.241,4.471260000000001,4.271,4.339,4.563
2018-12-25,3.9913899999999995,4.08162,4.466,3.819,4.065589999999999,4.03,3.606,3.856,3.9009700000000027,4.264,4.47057,3.2,4.192,4.36486,4.212,4.272,4.49
2018-12-26,3.3886899999999986,3.598120000000001,4.161,3.375,3.6108100000000007,3.618,3.203,3.699,3.7453799999999977,4.149,4.110500000000001,3.11,4.045,4.214339999999997,4.053,4.095,4.302
2018-12-27,3.203789999999998,3.357669999999999,4.058,3.202,3.4049700000000014,3.47,3.049,3.391,3.531680000000001,3.987,3.9629400000000055,3.024,3.879,4.037189999999998,3.871,3.911,4.106
2018-12-28,3.250599999999998,3.335269999999998,3.675,3.0,3.2643400000000016,3.215,2.778,3.381,3.5144900000000026,3.898,3.9280200000000054,3.042,3.525,3.7768500000000005,3.535,3.568,3.622
2018-12-29,3.262659999999998,3.336409999999998,3.581,3.072,3.316159999999999,3.247,2.84,3.565,3.634029999999998,3.693,3.7710699999999973,2.664,3.478,3.595890000000001,3.428,3.475,3.679
2018-12-30,3.2539099999999994,3.3587799999999994,3.792,3.154,3.395040000000001,3.559,3.174,3.367,3.5044800000000023,3.587,3.6612499999999994,2.537,3.462,3.70997,3.511,3.599,3.866
2018-12-31,3.072370000000001,3.1880999999999995,3.9,2.806,3.04594,3.339,2.92,2.736,3.079350000000003,3.641,3.7580199999999984,2.645,3.304,3.516800000000003,3.363,3.505,3.762
2019-01-01,3.209890000000001,3.297639999999999,3.415,3.076,3.2831399999999986,3.196,2.769,3.367,3.48966,3.605,3.722569999999998,2.567,3.176,3.379110000000001,3.129,3.184,3.449
2019-01-02,3.0633200000000027,3.1783200000000016,3.501,2.892,3.108659999999999,3.441,3.065,3.107,3.2968699999999997,3.478,3.6430499999999966,2.556,3.327,3.5161000000000033,3.362,3.45,3.713
2019-01-03,3.0624800000000016,3.17224,4.09,2.75,2.9887199999999994,3.304,2.893,2.686,3.0161400000000027,3.2,3.513329999999998,2.577,3.171,3.4762000000000017,3.263,3.387,3.721
2019-01-04,3.0784700000000016,3.15488,3.838,2.751,2.9121299999999994,2.964,2.558,2.551,2.7249899999999996,3.196,3.4457399999999985,2.386,3.226,3.47079,3.236,3.314,3.579
2019-01-05,3.0549800000000022,3.1622799999999995,3.571,2.841,3.086749999999999,3.229,2.822,3.015,3.2475,3.414,3.632029999999998,2.614,3.323,3.491840000000003,3.347,3.415,3.662
2019-01-06,3.1112900000000003,3.2345799999999993,3.836,3.089,3.27447,3.252,2.811,2.857,3.151650000000002,3.347,3.6040099999999984,2.508,3.445,3.594830000000002,3.454,3.525,3.776
2019-01-07,3.066190000000002,3.1766500000000004,3.451,2.862,3.0002799999999996,2.931,2.498,3.086,3.2357299999999993,3.517,3.7126899999999976,2.583,3.34,3.4924300000000015,3.328,3.415,3.674
2019-01-08,2.5949200000000023,2.786400000000001,3.379,2.528,2.65761,2.666,2.227,2.987,3.2215400000000023,3.36,3.6331599999999984,2.48,3.019,3.189279999999999,3.05,3.111,3.333
2019-01-09,2.7047900000000022,2.8687899999999997,3.319,2.523,2.6637600000000003,2.69,2.272,3.019,3.1164500000000004,3.073,3.2295400000000005,1.987,2.955,3.0943100000000006,2.894,2.919,3.101
2019-01-10,2.7345300000000003,2.9054399999999982,3.226,2.642,2.8708799999999997,2.972,2.578,3.01,3.137729999999999,3.146,3.2849300000000006,2.049,3.025,3.208189999999999,3.055,3.147,3.421
2019-01-11,2.73772,2.917479999999999,3.297,2.642,2.911890000000002,3.107,2.715,3.018,3.141570000000001,3.144,3.2106,1.949,2.835,3.046110000000001,3.072,3.246,3.528
2019-01-12,2.514610000000002,2.7844399999999996,3.408,2.27,2.5847099999999985,2.904,2.631,2.735,2.990820000000002,3.186,3.3232100000000013,2.121,2.88,3.064490000000001,2.974,3.182,3.613
2019-01-13,2.4263500000000002,2.8244500000000006,3.555,2.011,2.54488,3.026,2.655,2.441,2.61453,3.286,3.4371099999999983,2.276,2.711,2.9357200000000017,2.999,3.177,3.607
2019-01-14,2.4275000000000033,2.833610000000001,3.585,1.911,2.4577999999999998,2.517,2.103,1.874,2.5134399999999992,3.227,3.3488100000000016,2.181,2.509,2.6984899999999987,2.541,2.88,3.304
2019-01-15,2.4997200000000017,2.83379,3.584,1.557,2.3821299999999996,1.739,1.306,1.528,2.3111500000000005,2.718,2.954830000000001,2.076,2.32,2.4630899999999993,2.345,2.457,2.851
2019-01-16,2.445010000000002,2.7221499999999996,3.303,1.555,2.401919999999999,1.674,1.255,2.244,2.3672000000000017,3.136,3.329130000000003,2.159,2.162,2.317090000000004,2.137,2.193,2.455
2019-01-17,2.4126600000000016,2.5677800000000004,2.765,1.679,2.4095099999999996,2.307,1.981,2.413,2.614100000000001,2.927,3.1703300000000003,2.014,2.146,2.3310300000000033,2.138,2.217,2.492
2019-01-18,2.403210000000003,2.6153200000000005,2.915,1.88,2.453179999999998,2.421,1.986,2.163,2.506670000000002,2.69,2.982650000000001,1.83,2.149,2.3566000000000016,2.162,2.273,2.651
2019-01-19,2.295500000000002,2.3516299999999997,2.613,1.91,2.321190000000002,2.071,1.638,2.112,2.289940000000002,2.181,2.19064,1.147,2.22,2.393789999999999,2.187,2.233,2.498
2019-01-20,2.336510000000002,2.3569899999999997,2.101,1.78,2.3172700000000024,1.872,1.433,1.902,2.139470000000002,1.906,1.7934799999999997,0.862,2.09,2.294200000000003,1.969,2.103,2.342
2019-01-21,2.315730000000002,2.35285,2.265,1.924,2.3159800000000024,2.011,1.568,2.026,2.2367600000000016,2.054,1.863539999999999,0.923,2.12,2.3209200000000028,2.137,2.207,2.451
2019-01-22,2.336510000000002,2.3674,2.144,1.528,2.3172700000000024,1.822,1.442,1.778,2.136690000000002,1.952,1.7999999999999998,0.81,1.958,2.297650000000003,1.996,2.107,2.426
2019-01-23,2.343460000000001,2.36024,2.093,1.219,2.321310000000002,1.635,1.206,1.408,2.0506100000000025,1.757,1.7917300000000003,0.729,1.916,2.3337300000000027,2.085,2.234,2.561
2019-01-24,2.343460000000001,2.3326900000000004,1.834,1.795,2.3226600000000026,1.924,1.501,1.777,2.109600000000002,1.854,1.7746600000000003,0.742,2.06,2.294750000000003,2.012,2.063,2.303
2019-01-25,2.3989600000000024,2.4233299999999995,2.066,2.501,2.541430000000002,2.455,2.001,2.169,2.371640000000002,2.149,2.205509999999999,1.009,2.288,2.4531399999999985,2.27,2.34,2.591
2019-01-26,2.324680000000003,2.38064,2.338,2.606,2.7664,2.757,2.336,2.314,2.5101300000000015,2.376,2.5121399999999996,1.251,2.542,2.7096199999999975,2.708,2.844,3.1
2019-01-27,2.3328800000000025,2.3638200000000005,2.395,2.532,2.6443100000000004,2.672,2.226,2.24,2.483140000000003,2.349,2.46395,1.224,2.731,2.8977199999999987,2.829,2.927,3.241
2019-01-28,2.315030000000002,2.38239,2.417,2.506,2.570530000000001,2.487,2.035,2.142,2.473220000000002,2.291,2.45332,1.215,2.739,2.8926299999999974,2.734,2.777,3.01
2019-01-29,2.317640000000003,2.403039999999999,2.419,2.062,2.3077800000000024,2.117,1.688,1.84,2.315830000000001,2.039,2.24745,1.194,2.394,2.5638800000000015,2.419,2.508,2.817
2019-01-30,2.3229500000000023,2.35376,2.192,1.849,2.3158600000000025,1.854,1.412,1.842,2.168800000000002,1.915,1.78897,0.838,2.127,2.3114100000000035,2.088,2.149,2.47
2019-01-31,2.327950000000002,2.3674,2.137,1.61,2.3172700000000024,1.858,1.431,1.933,2.150840000000002,2.036,1.8534599999999994,0.899,2.061,2.300510000000003,2.062,2.142,2.416
2019-02-01,2.337910000000002,2.3977099999999996,2.288,1.258,2.3183100000000025,2.053,1.801,1.878,2.3473500000000014,2.234,2.18943,1.147,1.837,2.322910000000003,1.937,2.197,2.6
2019-02-02,2.418450000000003,2.57657,2.835,1.222,2.4748600000000005,2.506,2.143,2.031,2.494180000000002,2.603,2.8415400000000006,1.567,1.747,2.332360000000002,1.999,2.252,2.635
2019-02-03,2.3890900000000035,2.692500000000001,3.114,1.86,2.4485199999999985,2.429,2.127,2.368,2.6409200000000017,2.868,3.13647,1.978,1.803,2.3393200000000025,2.068,2.331,2.717
2019-02-04,2.4030000000000022,2.7613399999999997,3.229,2.031,2.503730000000001,2.593,2.203,2.48,2.6622600000000016,2.989,3.25367,2.012,2.057,2.344360000000002,2.154,2.238,2.625
2019-02-05,2.4514000000000014,2.6800200000000007,2.876,2.371,2.566260000000001,2.702,2.305,2.637,2.8337500000000024,3.009,3.2710199999999996,2.048,2.246,2.4321399999999986,2.38,2.507,2.835
2019-02-06,2.407690000000001,2.684830000000001,3.093,2.559,2.7574900000000007,2.781,2.379,2.46,2.6237199999999983,2.871,3.1316899999999985,1.974,2.46,2.6442999999999985,2.651,2.829,3.176
2019-02-07,2.442110000000001,2.6522199999999994,3.17,2.52,2.6466400000000005,2.592,2.153,2.216,2.4787400000000006,2.588,2.83017,1.582,2.681,2.83672,2.677,2.777,3.112
2019-02-08,2.3904200000000047,2.5072899999999994,2.804,2.439,2.5102600000000006,2.408,1.947,2.348,2.4866399999999995,2.345,2.4112500000000012,1.182,2.592,2.7513299999999994,2.544,2.583,2.799
2019-02-09,2.4166400000000037,2.47719,2.758,2.347,2.4281699999999984,2.347,1.899,2.299,2.5019900000000006,2.338,2.4849900000000016,1.249,2.567,2.7032699999999994,2.521,2.557,2.777
2019-02-10,2.3467600000000015,2.419949999999999,2.536,1.995,2.35755,2.093,1.7,2.156,2.3429900000000004,2.507,2.691450000000001,1.517,2.706,2.881289999999999,2.673,2.722,2.968
2019-02-11,2.417260000000002,2.6907799999999984,3.317,1.787,2.383219999999999,2.18,1.984,2.094,2.3973299999999993,2.638,2.8888300000000013,1.947,2.77,2.9076899999999997,2.764,2.84,3.142
2019-02-12,2.419580000000002,2.7316600000000006,3.851,1.875,2.3876699999999986,2.338,1.942,2.09,2.4492399999999988,2.481,2.7359899999999997,2.308,2.697,2.85511,2.797,2.925,3.213
2019-02-13,2.4399800000000025,2.5384799999999994,2.953,2.005,2.3474199999999987,2.073,1.628,2.138,2.298900000000001,2.351,2.463810000000001,1.344,2.582,2.7324499999999996,2.566,2.625,2.86
2019-02-14,2.293560000000002,2.374809999999999,2.639,1.68,2.3151000000000015,1.879,1.444,2.097,2.2928500000000023,2.207,2.2760000000000007,1.185,2.331,2.459739999999999,2.347,2.402,2.642
2019-02-15,2.304450000000002,2.3516299999999997,2.636,1.644,2.315610000000002,1.999,1.573,1.921,2.2809800000000013,2.2,2.1985300000000003,1.159,2.116,2.329830000000003,2.142,2.233,2.507
2019-02-16,2.3273700000000024,2.36433,2.533,2.078,2.324770000000001,2.068,1.609,2.102,2.252780000000002,2.059,1.8687999999999991,0.938,2.217,2.3620200000000002,2.174,2.217,2.466
2019-02-17,2.343730000000002,2.3877499999999996,2.449,2.0,2.3200700000000025,2.056,1.609,2.063,2.2744800000000014,2.097,2.04403,0.999,2.122,2.3093200000000036,2.097,2.144,2.388
2019-02-18,2.321170000000002,2.35383,2.36,1.748,2.3172700000000024,1.847,1.417,1.873,2.2523500000000016,2.046,1.968509999999999,0.983,2.01,2.2913400000000035,2.007,2.053,2.304
2019-02-19,2.333280000000001,2.34104,2.028,1.36,2.322970000000002,1.54,1.097,1.493,2.009800000000002,1.648,1.7699,0.776,1.855,2.2913400000000035,1.846,1.899,2.129
2019-02-20,2.341560000000001,2.3086400000000005,1.647,1.085,2.3253600000000016,1.243,0.79,1.27,2.009690000000002,1.387,1.7681500000000003,0.601,1.718,2.294750000000003,1.695,1.743,1.982
2019-02-21,2.341560000000001,2.3086400000000005,1.469,0.967,2.3253600000000016,1.186,0.735,1.229,2.009690000000002,1.374,1.7681500000000003,0.522,1.535,2.294750000000003,1.517,1.562,1.792
2019-02-22,2.341560000000001,2.3086400000000005,1.438,0.946,2.3253600000000016,1.139,0.694,1.236,2.009690000000002,1.291,1.7681500000000003,0.09475,1.426,2.294750000000003,1.389,1.431,1.667
2019-02-23,2.341560000000001,2.3086400000000005,1.483,1.07,2.3253600000000016,1.244,0.796,1.218,2.009690000000002,1.318,1.7681500000000003,0.1833999999999999,1.385,2.294750000000003,1.354,1.394,1.612
2019-02-24,2.341560000000001,2.3086400000000005,1.399,1.099,2.3253600000000016,1.177,0.722,1.139,2.009690000000002,1.242,1.7681500000000003,0.07771000000000008,1.34,2.294750000000003,1.321,1.364,1.606
2019-02-25,2.341560000000001,2.3086400000000005,1.344,1.185,2.3253600000000016,1.175,0.73,1.161,2.009690000000002,1.121,1.7681500000000003,0.008650000000000001,1.355,2.294750000000003,1.299,1.339,1.565
2019-02-26,2.341560000000001,2.3086400000000005,1.224,0.957,2.3253600000000016,0.963,0.621,1.141,2.009690000000002,1.128,1.7681500000000003,0.008740000000000003,1.264,2.294750000000003,1.216,1.257,1.492
2019-02-27,2.2750900000000014,2.1887000000000003,0.788,0.689,2.3250500000000023,0.785,0.558,1.298,2.0585900000000024,1.536,1.9789199999999993,1.091,1.181,2.2913400000000035,1.162,1.268,1.631
2019-02-28,2.3131900000000014,2.29967,2.422,0.639,2.322970000000002,1.703,1.38,1.023,2.0940600000000016,1.569,1.8240399999999997,0.949,1.173,2.2913400000000035,1.397,1.665,2.161
2019-03-01,2.271940000000001,2.2760699999999994,2.695,0.495,2.3243800000000023,1.169,0.783,0.714,2.1548400000000014,1.572,2.4034000000000004,1.487,1.244,2.2913400000000035,1.349,1.509,1.815
2019-03-02,2.2787200000000007,2.222,1.911,0.95,2.3250500000000023,1.285,0.848,0.709,2.086130000000002,1.71,2.2449500000000002,1.298,1.352,2.2913400000000035,1.379,1.483,1.77
2019-03-03,2.341560000000001,2.3086400000000005,1.334,0.585,2.3253600000000016,0.682,0.254,0.422,2.009690000000002,0.754,1.7681500000000003,0.044,1.066,2.294750000000003,1.08,1.173,1.474
2019-03-04,2.341560000000001,2.3086400000000005,1.524,0.866,2.3253600000000016,0.995,0.55,0.628,2.009690000000002,0.925,1.7681500000000003,0.113,1.09,2.294750000000003,1.141,1.22,1.468
2019-03-05,2.341560000000001,2.3086400000000005,1.317,0.834,2.3253600000000016,0.951,0.516,0.845,2.009690000000002,1.1,1.7681500000000003,0.009,1.089,2.294750000000003,1.104,1.185,1.46
2019-03-06,2.341560000000001,2.3086400000000005,1.446,0.903,2.3253600000000016,1.176,0.726,0.943,2.009690000000002,1.211,1.7681500000000003,0.008,1.048,2.294750000000003,1.072,1.14,1.374
2019-03-07,2.341560000000001,2.3086400000000005,1.497,0.784,2.3253600000000016,0.913,0.479,0.792,2.009690000000002,1.14,1.7681500000000003,0.0,0.91,2.294750000000003,0.872,0.91,1.143
2019-03-08,2.341560000000001,2.3086400000000005,1.467,0.549,2.3253600000000016,0.86,0.429,0.787,2.009690000000002,1.184,1.7681500000000003,0.0,0.801,2.294750000000003,0.785,0.839,1.088
2019-03-09,2.341560000000001,2.3086400000000005,1.329,0.821,2.3253600000000016,0.828,0.353,1.161,2.009690000000002,1.191,1.7681500000000003,0.002,0.847,2.294750000000003,0.778,0.788,0.979
2019-03-10,2.341560000000001,2.3086400000000005,1.39,0.739,2.3253600000000016,0.678,0.216,1.08,2.009690000000002,1.043,1.7681500000000003,0.0,0.67,2.294750000000003,0.616,0.649,0.882
2019-03-11,2.341560000000001,2.3086400000000005,1.349,0.965,2.3253600000000016,0.883,0.419,1.119,2.009690000000002,1.062,1.7681500000000003,0.0043500000000000014,0.799,2.294750000000003,0.725,0.749,0.966
2019-03-12,2.341560000000001,2.3086400000000005,1.451,1.37,2.3253600000000016,1.027,0.493,1.269,2.009690000000002,1.044,1.7681500000000003,0.0045400000000000015,1.042,2.294750000000003,0.883,0.852,1.031
2019-03-13,2.341560000000001,2.3086400000000005,1.314,1.282,2.3253600000000016,0.849,0.369,1.306,2.009690000000002,1.014,1.7681500000000003,0.009720000000000003,1.042,2.294750000000003,0.804,0.803,1.0
2019-03-14,2.341560000000001,2.3086400000000005,1.335,1.518,2.3253600000000016,1.124,0.647,1.217,2.009690000000002,0.894,1.7681500000000003,0.03264999999999998,1.209,2.294750000000003,0.907,0.842,1.012
2019-03-15,2.341560000000001,2.3086400000000005,1.654,1.485,2.3253600000000016,1.097,0.596,1.045,2.009690000000002,0.88,1.7681500000000003,0.03659,1.112,2.294750000000003,0.975,0.989,1.193
2019-03-16,2.341560000000001,2.32214,1.969,1.852,2.3253600000000016,1.56,0.987,1.158,2.0095600000000022,0.893,1.7681500000000003,0.04984,1.379,2.294750000000003,1.223,1.174,1.36
2019-03-17,2.341560000000001,2.3086400000000005,1.401,1.939,2.3253600000000016,0.927,0.428,1.32,2.009690000000002,0.913,1.7681500000000003,0.028479999999999995,1.526,2.294750000000003,1.043,0.903,1.067
2019-03-18,2.341560000000001,2.3086400000000005,1.213,1.325,2.3253600000000016,0.928,0.445,1.111,2.009690000000002,0.895,1.7681500000000003,0.03302999999999998,1.117,2.294750000000003,0.988,0.989,1.219
2019-03-19,2.341560000000001,2.3086400000000005,1.277,1.294,2.3253600000000016,1.057,0.597,1.049,2.009690000000002,0.873,1.7681500000000003,0.03444999999999998,1.118,2.294750000000003,1.065,1.114,1.342
2019-03-20,2.341560000000001,2.3086400000000005,1.3,1.367,2.3253600000000016,1.144,0.681,1.06,2.009690000000002,0.922,1.7681500000000003,0.03244999999999997,1.243,2.294750000000003,1.169,1.224,1.456
2019-03-21,2.341560000000001,2.3086400000000005,1.399,1.529,2.3253600000000016,1.267,0.801,1.119,2.009690000000002,0.975,1.7681500000000003,0.03166999999999999,1.413,2.294750000000003,1.288,1.35,1.594
