date,BlueIsland_2m,BlueIsland_5m,BlueIsland_10m,Ingomar_2m,Ingomar_5m,Ingomar_10m,Ingomar_15m,McNuttsIsland_2m,McNuttsIsland_5m,McNuttsIsland_10m,McNuttsIsland_15m,McNuttsIsland_20m,TaylorsRock_2m,TaylorsRock_5m,TaylorsRock_10m,TaylorsRock_15m,TaylorsRock_20m
2018-11-21,,6.903,7.056,6.837,7.014,7.08,6.671,7.026,7.143,7.021,6.985,5.831,7.182,7.101,7.046,7.111,7.224
2018-11-22,,6.692,7.227,6.529,6.677,6.78,6.438,6.852,7.068,7.065,7.063,5.908,7.17,7.225,7.144,7.191,7.374
2018-11-23,,6.144,6.849,5.816,5.982,6.088,5.715,6.436,6.646,6.889,7.059,5.885,6.645,6.686,6.613,6.657,6.837
2018-11-24,,6.118,6.585,5.219,5.58,6.179,5.823,6.159,6.316,6.561,6.893,5.778,6.508,6.535,6.453,6.464,6.597
2018-11-25,,6.038,6.523,5.959,6.226,6.275,5.858,6.2,6.338,6.51,6.704,5.542,6.273,6.307,6.239,6.289,6.454
2018-11-26,,5.852,6.319,5.949,6.049,6.044,5.636,5.741,5.895,5.868,6.117,4.953,6.107,6.153,6.095,6.132,6.314
2018-11-27,,5.824,6.082,5.876,5.929,5.874,5.453,5.7,5.795,5.779,5.931,4.749,6.053,6.079,5.995,6.01,6.147
2018-11-28,,5.854,5.993,5.85,5.894,5.84,5.41,5.707,5.759,5.764,5.879,4.74,5.962,5.971,5.877,5.842,5.903
2018-11-29,,5.871,5.971,5.733,5.847,5.882,5.463,5.749,5.855,5.809,5.898,4.709,5.967,5.997,5.899,5.869,5.82
2018-11-30,,5.585,5.822,5.559,5.684,5.672,5.244,5.613,5.709,5.788,5.899,4.702,5.823,5.867,5.874,5.844,5.944
2018-12-01,,5.575,5.947,5.4,5.579,5.552,5.131,5.357,5.672,5.81,5.901,4.738,5.742,5.8,5.707,5.744,5.768
2018-12-02,,5.592,5.943,5.36,5.505,5.46,5.022,5.373,5.72,5.724,5.846,4.676,5.62,5.66,5.575,5.583,5.547
2018-12-03,,5.647,5.809,5.497,5.533,5.545,5.124,5.496,5.573,5.582,5.685,4.509,5.61,5.626,5.562,5.598,5.801
2018-12-04,,5.669,5.827,5.49,5.632,5.606,5.193,5.561,5.653,5.614,5.711,4.547,5.603,5.656,5.591,5.636,5.832
2018-12-05,,5.305,5.675,5.001,5.368,5.22,4.794,5.145,5.361,5.558,5.67,4.5,5.365,5.426,5.373,5.43,5.668
2018-12-06,,5.142,5.668,4.571,,4.93,4.504,4.728,4.974,5.253,5.651,4.497,5.107,5.192,5.139,5.251,5.522
2018-12-07,,5.354,5.69,4.692,,4.965,4.563,4.962,5.146,5.401,5.598,4.427,5.038,5.112,5.061,5.127,5.353
2018-12-08,,5.146,5.568,4.452,,4.946,4.542,4.887,5.117,5.263,5.455,4.254,4.983,5.1,5.013,5.08,5.304
2018-12-09,,4.894,5.142,4.025,,4.339,3.926,4.465,4.707,5.024,5.297,4.095,4.797,,4.816,4.875,5.092
2018-12-10,,4.723,4.98,3.969,,4.575,4.204,4.501,4.753,5.129,5.331,4.162,4.739,,4.735,4.801,5.033
2018-12-11,,4.419,4.819,3.919,,4.519,4.11,4.4,4.603,4.909,5.339,4.183,4.61,,4.627,4.702,4.96
2018-12-12,,4.296,4.709,3.855,,4.08,3.656,3.94,4.652,4.448,5.291,4.099,4.413,,4.421,4.491,4.746
2018-12-13,,4.034,4.174,3.529,,3.714,3.309,3.776,,4.146,,3.47,4.204,,4.197,4.26,4.478
2018-12-14,,3.932,4.099,3.252,,3.644,3.25,3.898,,4.481,,3.546,3.967,,3.965,3.988,3.963
2018-12-15,,,4.153,3.512,,4.012,3.674,4.313,,4.669,,3.612,4.077,,4.056,4.121,4.359
2018-12-16,,,4.781,3.921,,4.45,4.044,4.28,,4.572,,3.549,4.234,,4.248,4.337,4.594
2018-12-17,,,4.41,4.321,,4.306,3.869,4.181,,4.167,,3.063,4.225,,4.179,4.219,4.444
2018-12-18,,,4.418,4.0,,4.115,3.713,4.05,,4.19,,3.128,4.158,,4.119,4.164,4.372
2018-12-19,,,4.146,3.772,,3.874,3.476,3.994,,4.255,,3.244,4.145,,4.105,4.144,4.345
2018-12-20,,,4.14,3.427,,3.909,3.507,3.74,,4.091,,3.192,3.978,,4.073,4.139,4.357
2018-12-21,,,4.14,3.758,,4.049,3.625,3.862,,4.122,,3.169,4.191,,4.174,4.218,4.426
2018-12-22,,,4.299,4.299,,4.291,3.867,4.202,,4.154,,3.032,4.348,,4.334,4.374,4.568
2018-12-23,,,4.422,4.49,,4.447,4.019,4.232,,4.226,,3.157,4.371,,4.363,4.416,4.624
2018-12-24,,,4.432,4.154,,4.328,3.904,4.012,,4.265,,3.199,4.241,,4.271,4.339,4.563
2018-12-25,,,4.466,3.819,,4.03,3.606,3.856,,4.264,,3.2,4.192,,4.212,4.272,4.49
2018-12-26,,,4.161,3.375,,3.618,3.203,3.699,,4.149,,3.11,4.045,,4.053,4.095,4.302
2018-12-27,,,4.058,3.202,,3.47,3.049,3.391,,3.987,,3.024,3.879,,3.871,3.911,4.106
2018-12-28,,,3.675,3.0,,3.215,2.778,3.381,,3.898,,3.042,3.525,,3.535,3.568,3.622
2018-12-29,,,3.581,3.072,,3.247,2.84,3.565,,3.693,,2.664,3.478,,3.428,3.475,3.679
2018-12-30,,,3.792,3.154,,3.559,3.174,3.367,,3.587,,2.537,3.462,,3.511,3.599,3.866
2018-12-31,,,3.9,2.806,,3.339,2.92,2.736,,3.641,,2.645,3.304,,3.363,3.505,3.762
2019-01-01,,,3.415,3.076,,3.196,2.769,3.367,,3.605,,2.567,3.176,,3.129,3.184,3.449
2019-01-02,,,3.501,2.892,,3.441,3.065,3.107,,3.478,,2.556,3.327,,3.362,3.45,3.713
2019-01-03,,,4.09,2.75,,3.304,2.893,2.686,,3.2,,2.577,3.171,,3.263,3.387,3.721
2019-01-04,,,3.838,2.751,,2.964,2.558,2.551,,3.196,,2.386,3.226,,3.236,3.314,3.579
2019-01-05,,,3.571,2.841,,3.229,2.822,3.015,,3.414,,2.614,3.323,,3.347,3.415,3.662
2019-01-06,,,3.836,3.089,,3.252,2.811,2.857,,3.347,,2.508,3.445,,3.454,3.525,3.776
2019-01-07,,,3.451,2.862,,2.931,2.498,3.086,,3.517,,2.583,3.34,,3.328,3.415,3.674
2019-01-08,,,3.379,2.528,,2.666,2.227,2.987,,3.36,,2.48,3.019,,3.05,3.111,3.333
2019-01-09,,,3.319,2.523,,2.69,2.272,3.019,,3.073,,1.987,2.955,,2.894,2.919,3.101
2019-01-10,,,3.226,2.642,,2.972,2.578,3.01,,3.146,,2.049,3.025,,3.055,3.147,3.421
2019-01-11,,,3.297,2.642,,3.107,2.715,3.018,,3.144,,1.949,2.835,,3.072,3.246,3.528
2019-01-12,,,3.408,2.27,,2.904,2.631,2.735,,3.186,,2.121,2.88,,2.974,3.182,3.613
2019-01-13,,,3.555,2.011,,3.026,2.655,2.441,,3.286,,2.276,2.711,,2.999,3.177,3.607
2019-01-14,,,3.585,1.911,,2.517,2.103,1.874,,3.227,,2.181,2.509,,2.541,2.88,3.304
2019-01-15,,,3.584,1.557,,1.739,1.306,1.528,,2.718,,2.076,2.32,,2.345,2.457,2.851
2019-01-16,,,3.303,1.555,,1.674,1.255,2.244,,3.136,,2.159,2.162,,2.137,2.193,2.455
2019-01-17,,,2.765,1.679,,2.307,1.981,2.413,,2.927,,2.014,2.146,,2.138,2.217,2.492
2019-01-18,,,2.915,1.88,,2.421,1.986,2.163,,2.69,,1.83,2.149,,2.162,2.273,2.651
2019-01-19,,,2.613,1.91,,2.071,1.638,2.112,,2.181,,1.147,2.22,,2.187,2.233,2.498
2019-01-20,,,2.101,1.78,,1.872,1.433,1.902,,1.906,,0.862,2.09,,1.969,2.103,2.342
2019-01-21,,,2.265,1.924,,2.011,1.568,2.026,,2.054,,0.923,2.12,,2.137,2.207,2.451
2019-01-22,,,2.144,1.528,,1.822,1.442,1.778,,1.952,,0.81,1.958,,1.996,2.107,2.426
2019-01-23,,,2.093,1.219,,1.635,1.206,1.408,,1.757,,0.729,1.916,,2.085,2.234,2.561
2019-01-24,,,1.834,1.795,,1.924,1.501,1.777,,1.854,,0.742,2.06,,2.012,2.063,2.303
2019-01-25,,,2.066,2.501,,2.455,2.001,2.169,,2.149,,1.009,2.288,,2.27,2.34,2.591
2019-01-26,,,2.338,2.606,,2.757,2.336,2.314,,2.376,,1.251,2.542,,2.708,2.844,3.1
2019-01-27,,,2.395,2.532,,2.672,2.226,2.24,,2.349,,1.224,2.731,,2.829,2.927,3.241
2019-01-28,,,2.417,2.506,,2.487,2.035,2.142,,2.291,,1.215,2.739,,2.734,2.777,3.01
2019-01-29,,,2.419,2.062,,2.117,1.688,1.84,,2.039,,1.194,2.394,,2.419,2.508,2.817
2019-01-30,,,2.192,1.849,,1.854,1.412,1.842,,1.915,,0.838,2.127,,2.088,2.149,2.47
2019-01-31,,,2.137,1.61,,1.858,1.431,1.933,,2.036,,0.899,2.061,,2.062,2.142,2.416
2019-02-01,,,2.288,1.258,,2.053,1.801,1.878,,2.234,,1.147,1.837,,1.937,2.197,2.6
2019-02-02,,,2.835,1.222,,2.506,2.143,2.031,,2.603,,1.567,1.747,,1.999,2.252,2.635
2019-02-03,,,3.114,1.86,,2.429,2.127,2.368,,2.868,,1.978,1.803,,2.068,2.331,2.717
2019-02-04,,,3.229,2.031,,2.593,2.203,2.48,,2.989,,2.012,2.057,,2.154,2.238,2.625
2019-02-05,,,2.876,2.371,,2.702,2.305,2.637,,3.009,,2.048,2.246,,2.38,2.507,2.835
2019-02-06,,,3.093,2.559,,2.781,2.379,2.46,,2.871,,1.974,2.46,,2.651,2.829,3.176
2019-02-07,,,3.17,2.52,,2.592,2.153,2.216,,2.588,,1.582,2.681,,2.677,2.777,3.112
2019-02-08,,,2.804,2.439,,2.408,1.947,2.348,,2.345,,1.182,2.592,,2.544,2.583,2.799
2019-02-09,,,2.758,2.347,,2.347,1.899,2.299,,2.338,,1.249,2.567,,2.521,2.557,2.777
2019-02-10,,,2.536,1.995,,2.093,1.7,2.156,,2.507,,1.517,2.706,,2.673,2.722,2.968
2019-02-11,,,3.317,1.787,,2.18,1.984,2.094,,2.638,,1.947,2.77,,2.764,2.84,3.142
2019-02-12,,,3.851,1.875,,2.338,1.942,2.09,,2.481,,2.308,2.697,,2.797,2.925,3.213
2019-02-13,,,2.953,2.005,,2.073,1.628,2.138,,2.351,,1.344,2.582,,2.566,2.625,2.86
2019-02-14,,,2.639,1.68,,1.879,1.444,2.097,,2.207,,1.185,2.331,,2.347,2.402,2.642
2019-02-15,,,2.636,1.644,,1.999,1.573,1.921,,2.2,,1.159,2.116,,2.142,2.233,2.507
2019-02-16,,,2.533,2.078,,2.068,1.609,2.102,,2.059,,0.938,2.217,,2.174,2.217,2.466
2019-02-17,,,2.449,2.0,,2.056,1.609,2.063,,2.097,,0.999,2.122,,2.097,2.144,2.388
2019-02-18,,,2.36,1.748,,1.847,1.417,1.873,,2.046,,0.983,2.01,,2.007,2.053,2.304
2019-02-19,,,2.028,1.36,,1.54,1.097,1.493,,1.648,,0.776,1.855,,1.846,1.899,2.129
2019-02-20,,,1.647,1.085,,1.243,0.79,1.27,,1.387,,0.601,1.718,,1.695,1.743,1.982
2019-02-21,,,1.469,0.967,,1.186,0.735,1.229,,1.374,,0.522,1.535,,1.517,1.562,1.792
2019-02-22,,,1.438,0.946,,1.139,0.694,1.236,,1.291,,,1.426,,1.389,1.431,1.667
2019-02-23,,,1.483,1.07,,1.244,0.796,1.218,,1.318,,,1.385,,1.354,1.394,1.612
2019-02-24,,,1.399,1.099,,1.177,0.722,1.139,,1.242,,,1.34,,1.321,1.364,1.606
2019-02-25,,,1.344,1.185,,1.175,0.73,1.161,,1.121,,,1.355,,1.299,1.339,1.565
2019-02-26,,,1.224,0.957,,0.963,0.621,1.141,,1.128,,,1.264,,1.216,1.257,1.492
2019-02-27,,,0.788,0.689,,0.785,0.558,1.298,,1.536,,1.091,1.181,,1.162,1.268,1.631
2019-02-28,,,2.422,0.639,,1.703,1.38,1.023,,1.569,,0.949,1.173,,1.397,1.665,2.161
2019-03-01,,,2.695,0.495,,1.169,0.783,0.714,,1.572,,1.487,1.244,,1.349,1.509,1.815
2019-03-02,,,1.911,0.95,,1.285,0.848,0.709,,1.71,,1.298,1.352,,1.379,1.483,1.77
2019-03-03,,,1.334,0.585,,0.682,0.254,0.422,,0.754,,0.044,1.066,,1.08,1.173,1.474
2019-03-04,,,1.524,0.866,,0.995,0.55,0.628,,0.925,,0.113,1.09,,1.141,1.22,1.468
2019-03-05,,,1.317,0.834,,0.951,0.516,0.845,,1.1,,0.009,1.089,,1.104,1.185,1.46
2019-03-06,,,1.446,0.903,,1.176,0.726,0.943,,1.211,,0.008,1.048,,1.072,1.14,1.374
2019-03-07,,,1.497,0.784,,0.913,0.479,0.792,,1.14,,0.0,0.91,,0.872,0.91,1.143
2019-03-08,,,1.467,0.549,,0.86,0.429,0.787,,1.184,,0.0,0.801,,0.785,0.839,1.088
2019-03-09,,,1.329,0.821,,0.828,0.353,1.161,,1.191,,0.002,0.847,,0.778,0.788,0.979
2019-03-10,,,1.39,0.739,,0.678,0.216,1.08,,1.043,,0.0,0.67,,0.616,0.649,0.882
2019-03-11,,,1.349,0.965,,0.883,0.419,1.119,,1.062,,,0.799,,0.725,0.749,0.966
2019-03-12,,,1.451,1.37,,1.027,0.493,1.269,,1.044,,,1.042,,0.883,0.852,1.031
2019-03-13,,,1.314,1.282,,0.849,0.369,1.306,,1.014,,,1.042,,0.804,0.803,1.0
2019-03-14,,,1.335,1.518,,1.124,0.647,1.217,,0.894,,,1.209,,0.907,0.842,1.012
2019-03-15,,,1.654,1.485,,1.097,0.596,1.045,,0.88,,,1.112,,0.975,0.989,1.193
2019-03-16,,,1.969,1.852,,1.56,0.987,1.158,,0.893,,,1.379,,1.223,1.174,1.36
2019-03-17,,,1.401,1.939,,0.927,0.428,1.32,,0.913,,,1.526,,1.043,0.903,1.067
2019-03-18,,,1.213,1.325,,0.928,0.445,1.111,,0.895,,,1.117,,0.988,0.989,1.219
2019-03-19,,,1.277,1.294,,1.057,0.597,1.049,,0.873,,,1.118,,1.065,1.114,1.342
2019-03-20,,,1.3,1.367,,1.144,0.681,1.06,,0.922,,,1.243,,1.169,1.224,1.456
2019-03-21,,,1.399,1.529,,1.267,0.801,1.119,,0.975,,,1.413,,1.288,1.35,1.594
2019-03-22,,,1.528,1.588,,1.445,0.979,1.346,,1.247,,0.126,1.387,,1.316,1.35,1.562
2019-03-23,,,1.802,1.922,,1.614,1.099,1.577,,1.392,,0.108,1.477,,1.38,1.371,1.553
2019-03-24,,,1.719,2.032,,1.302,0.762,1.721,,1.183,,0.0,1.627,,1.496,1.456,1.647
2019-03-25,,,1.535,2.0,,1.384,0.885,1.537,,1.129,,0.0,1.906,,1.655,1.655,1.852
2019-03-26,,,1.559,1.989,,1.562,1.083,1.584,,1.156,,0.0,1.914,,1.8,1.789,2.0
2019-03-27,,,1.628,1.871,,1.621,1.146,1.725,,1.226,,0.0,1.801,,1.741,1.799,2.006
2019-03-28,,,2.111,2.031,,1.76,1.273,1.523,,1.315,,0.017,1.837,,1.746,1.776,2.05
2019-03-29,,,2.284,2.272,,1.81,1.283,1.592,,1.387,,0.178,2.059,,1.698,1.682,1.881
2019-03-30,,,1.981,2.582,,1.68,1.16,2.282,,1.533,,0.213,1.975,,1.45,1.444,1.674
2019-03-31,,,1.966,2.471,,1.939,1.43,2.552,,1.632,,0.281,1.88,,1.464,1.426,1.611
2019-04-01,,,2.399,3.39,,2.242,1.681,2.206,,1.548,,,1.931,,1.748,1.665,1.764
2019-04-02,,,1.877,2.752,,1.799,1.228,1.754,,1.428,,,2.179,,1.695,1.735,1.948
2019-04-03,,,2.238,2.151,,1.802,1.339,1.93,,1.739,,,1.991,,1.874,1.876,2.069
2019-04-04,,,2.327,2.676,,2.264,1.715,2.109,,1.989,,0.9,2.153,,2.011,1.991,2.183
2019-04-05,,,2.446,2.457,,2.087,1.59,2.076,,1.931,,0.911,2.193,,2.067,2.095,2.329
2019-04-06,,,2.531,2.496,,2.132,1.662,2.095,,2.065,,0.999,2.356,,2.25,2.285,2.512
2019-04-07,,,2.494,2.764,,2.198,1.732,2.129,,2.132,,1.01,2.707,,2.373,2.406,2.633
2019-04-08,,,2.503,2.656,,2.343,1.874,2.444,,2.232,,1.058,2.662,,2.482,2.513,2.731
2019-04-09,,,2.458,2.392,,2.374,1.909,2.296,,2.263,,1.088,2.219,,2.148,2.164,2.381
2019-04-10,,,2.492,2.297,,2.245,1.785,2.251,,2.266,,1.101,2.298,,2.239,2.267,2.527
2019-04-11,,,2.502,2.557,,2.298,1.839,2.419,,2.328,,1.153,2.414,,2.216,2.164,2.435
2019-04-12,,,2.576,3.072,,2.391,1.898,2.717,,2.387,,1.2,2.742,,2.187,2.154,2.374
2019-04-13,,,3.094,3.198,,2.388,1.86,2.55,,2.377,,1.2,2.554,,2.227,2.159,2.301
2019-04-14,,,3.303,3.179,,2.27,1.747,2.821,,2.398,,1.196,2.712,,2.187,2.093,2.226
2019-04-15,,,2.928,3.276,,2.227,1.74,3.122,,2.571,,1.292,2.674,,2.238,2.194,2.331
2019-04-16,,,3.174,3.704,,2.533,1.885,2.986,,2.452,,1.217,2.569,,2.442,2.423,2.558
2019-04-17,,,2.308,3.278,,2.474,1.901,3.155,,2.307,,1.007,2.958,,2.508,2.395,2.558
2019-04-18,,,2.267,3.349,,2.797,2.312,3.24,,2.43,,1.117,2.948,,2.666,2.559,2.683
2019-04-19,,,3.336,3.657,,2.993,2.452,2.757,,2.394,,1.094,3.067,,2.897,2.853,2.956
2019-04-20,,,3.79,4.176,,2.954,2.392,3.039,,2.344,,1.129,3.319,,2.806,2.676,2.774
2019-04-21,,,3.149,4.076,,2.964,2.432,3.708,,2.81,,1.378,3.406,,2.681,2.576,2.718
2019-04-22,,,3.081,4.225,,2.974,2.473,4.103,,2.873,,1.329,3.686,,2.852,2.807,2.974
2019-04-23,,,3.009,3.952,,3.07,2.571,4.514,,3.249,,1.52,3.502,,3.057,3.013,3.099
2019-04-24,,,3.447,4.342,,3.585,3.044,3.766,,3.295,,1.781,3.775,,3.196,3.064,3.16
2019-04-25,,,3.297,4.794,,3.397,2.862,3.44,,2.937,,1.608,4.038,,3.164,2.875,2.975
2019-04-26,,,3.158,4.732,,3.689,3.168,4.019,,2.979,,1.629,4.074,,3.821,3.455,3.197
2019-04-27,,,4.175,4.484,,4.288,3.807,4.25,,3.772,,2.399,4.436,,4.241,4.125,4.011
2019-04-28,,,4.014,5.248,,3.974,3.426,3.896,,3.338,,2.077,4.665,,3.617,3.406,3.451
2019-04-29,,,3.704,4.745,,3.094,2.54,3.464,,2.977,,1.734,4.094,,3.139,2.945,3.082
2019-04-30,,,2.894,4.3,,3.113,2.54,3.36,,2.581,,1.322,3.629,,3.102,2.822,2.785
2019-05-01,,,2.819,4.143,,2.842,2.352,3.418,,2.469,,,3.678,,3.083,2.846,2.935
2019-05-02,,,2.822,3.993,,2.956,2.452,3.528,,2.46,,,3.756,,3.2,2.98,2.946
2019-05-03,,,3.247,4.219,,3.261,2.75,3.369,,2.641,,,4.082,,3.559,3.305,3.291
2019-05-04,,,3.483,4.384,,3.327,2.799,3.422,,2.727,,,4.224,,3.913,3.722,3.624
2019-05-05,,,3.316,4.783,,3.504,2.986,4.372,,3.124,,1.9,4.556,,4.04,3.82,3.67
2019-05-06,,,3.627,5.222,,4.154,3.608,5.241,,3.91,,2.873,4.778,,4.439,4.265,4.076
2019-05-07,,,3.939,5.492,,4.883,4.368,4.82,,4.137,,2.806,4.985,,4.685,4.582,4.488
2019-05-08,,,4.749,6.095,,4.313,3.805,4.6,,3.95,,2.612,5.521,,4.259,3.964,3.945
2019-05-09,,,4.431,5.775,,4.273,3.735,5.433,,3.868,,2.42,5.291,,4.317,3.81,3.618
2019-05-10,,,4.392,5.958,,4.875,4.33,5.645,,4.187,,2.674,5.278,,4.787,4.476,4.04
2019-05-11,,,5.169,6.105,,4.719,4.153,5.013,,4.135,,2.742,5.473,,4.604,4.254,4.164
2019-05-12,,,4.567,6.08,,4.667,4.003,5.637,,4.123,,2.534,5.548,,4.255,3.791,3.585
2019-05-13,,,4.706,5.856,,5.259,4.682,6.218,,5.408,,3.71,5.311,,4.962,4.716,4.46
2019-05-14,,,5.678,5.925,,5.882,5.444,5.817,,5.765,,4.647,5.508,,5.454,5.478,5.59
2019-05-15,,,5.678,5.943,,5.739,5.286,5.77,,5.68,,4.532,5.666,,5.545,5.54,5.698
2019-05-16,,,5.833,6.262,,5.685,5.186,6.044,,5.582,,4.406,5.729,,5.276,5.089,5.132
2019-05-17,,,5.875,6.492,,5.563,5.082,5.906,,5.538,,4.326,5.728,,5.106,4.987,5.074
2019-05-18,,,5.625,6.758,,5.737,5.197,6.394,,5.694,,4.158,5.655,,5.118,4.911,4.963
2019-05-19,,,5.29,6.872,,6.02,5.525,6.893,,5.669,,3.881,5.78,,5.298,4.915,4.765
2019-05-20,,,5.905,6.696,,5.936,5.377,6.071,,5.128,,3.627,6.015,,5.641,5.502,5.399
2019-05-21,,,5.59,6.896,,5.014,4.491,6.102,,4.957,,3.574,6.229,,5.066,4.511,4.24
2019-05-22,,,4.314,6.112,,5.079,4.481,6.328,,5.221,,2.667,5.199,,4.451,3.726,3.592
2019-05-23,,,3.769,6.541,,5.764,5.265,6.103,,4.633,,2.835,5.748,,5.38,5.092,4.328
2019-05-24,,,5.174,6.315,,5.523,4.985,5.85,,4.769,,3.366,5.745,,5.419,5.158,5.11
2019-05-25,,,4.824,6.334,,5.716,5.249,5.883,,5.061,,3.58,5.934,,5.66,5.594,5.707
2019-05-26,,,5.017,6.586,,5.418,4.899,5.532,,4.674,,3.41,6.199,,5.319,5.073,5.131
2019-05-27,,,5.492,6.513,,5.299,4.743,5.665,,4.976,,3.6,5.767,,5.162,4.901,4.869
2019-05-28,,,5.498,6.879,,5.268,4.727,6.417,,5.154,,3.762,5.979,,5.237,4.979,4.951
2019-05-29,,,5.727,6.749,,5.819,5.273,6.01,,5.385,,4.016,5.915,,5.493,5.339,5.296
2019-05-30,,,5.738,6.934,,6.073,5.545,6.331,,5.807,,4.41,6.278,,5.85,5.752,5.722
2019-05-31,,,5.934,7.115,,5.921,5.453,6.124,,5.566,,4.161,6.69,,5.541,5.329,5.347
2019-06-01,,,6.101,6.948,,5.698,5.226,5.951,,5.484,,4.179,6.337,,5.299,5.071,5.099
2019-06-02,,,6.223,6.889,,6.002,5.516,7.352,,5.99,,4.394,6.111,,5.552,5.395,5.215
2019-06-03,,,6.214,7.086,,6.449,5.974,7.03,,5.986,,4.645,6.441,,5.89,5.687,5.538
2019-06-04,,,6.392,7.435,,6.214,5.725,6.484,,5.823,,4.33,6.582,,5.633,5.457,5.422
2019-06-05,,,5.957,7.046,,5.929,5.415,6.255,,5.356,,3.787,6.331,,5.559,5.384,5.405
2019-06-06,,,5.848,6.753,,5.667,5.115,5.994,,5.137,,3.619,6.054,,5.494,5.154,4.899
2019-06-07,,,5.371,6.558,,5.33,4.839,6.223,,5.148,,3.556,6.118,,5.13,4.705,4.487
2019-06-08,,,5.457,7.599,,5.664,5.154,6.151,,4.964,,3.238,6.608,,5.213,4.944,4.798
2019-06-09,,,5.194,8.894,,5.836,5.301,5.995,,4.795,,3.349,7.072,,5.561,5.231,5.042
2019-06-10,,,5.293,7.684,,5.32,4.807,5.537,,4.636,,3.196,7.603,,5.069,4.756,4.735
2019-06-11,,,5.209,6.688,,5.102,4.544,5.577,,4.684,,3.353,7.696,,5.548,5.101,4.951
2019-06-12,,,5.181,8.754,,5.393,4.803,7.025,,4.893,,3.189,7.421,,6.043,5.045,4.669
2019-06-13,,,4.889,7.861,,5.708,5.143,6.448,,4.725,,3.308,6.981,,6.051,5.7,5.146
2019-06-14,,,5.46,8.013,,6.193,5.449,7.336,,5.561,,3.914,7.292,,6.599,6.105,5.662
2019-06-15,7.06,6.574,6.052,8.272,,5.462,4.82,6.546,6.125,5.545,5.287,4.077,7.72,,5.674,5.085,4.69
2019-06-16,7.675,6.611,5.972,7.591,,5.287,4.762,6.278,5.993,5.533,5.242,3.998,7.191,,5.104,4.692,4.512
2019-06-17,6.809,6.006,5.252,6.753,,5.171,4.675,6.516,6.007,5.337,5.019,3.758,6.698,,4.964,4.514,4.359
2019-06-18,6.372,5.809,5.332,7.014,,5.526,5.024,6.575,6.115,5.289,4.771,3.474,6.825,,5.309,4.85,4.575
2019-06-19,7.09,5.936,5.259,7.0,,5.599,5.078,6.275,5.877,4.897,4.539,3.285,6.993,,5.653,5.054,4.676
2019-06-20,6.095,5.387,5.197,7.102,,5.497,4.948,7.069,6.165,5.284,4.716,3.448,7.428,,5.875,5.23,4.671
2019-06-21,6.563,5.955,5.556,8.137,,5.811,5.208,8.212,6.465,5.339,4.721,3.427,8.138,,6.057,5.416,5.003
2019-06-22,7.381,5.769,5.265,9.146,,5.393,4.758,8.703,6.278,4.679,4.541,3.31,8.11,,5.752,5.136,4.933
2019-06-23,7.039,6.072,5.305,9.16,,5.625,4.977,7.399,5.43,4.616,4.497,3.261,8.21,,5.717,5.141,4.942
2019-06-24,7.412,6.329,5.352,9.162,,5.252,4.701,7.505,6.052,4.786,4.648,3.414,8.202,,5.059,4.681,4.674
2019-06-25,8.269,7.213,6.471,8.971,,5.888,5.244,8.375,7.161,5.809,5.316,4.069,7.901,,5.841,5.386,5.227
2019-06-26,10.434,9.966,8.245,8.788,,6.682,6.092,8.559,7.815,6.894,6.436,5.212,8.359,,6.952,6.079,5.5
2019-06-27,10.742,10.746,10.188,8.812,,7.887,7.251,9.543,9.45,8.963,8.221,6.877,8.237,,7.85,7.216,5.972
2019-06-28,11.13,11.007,9.92,9.361,,7.97,7.4,10.556,10.373,10.063,9.344,8.114,8.398,,8.218,7.572,6.09
2019-06-29,11.539,11.321,10.72,10.786,10.349,9.734,9.13,10.861,10.688,10.362,9.162,7.674,10.405,10.047,9.335,8.781,7.877
2019-06-30,12.237,12.01,7.017,11.165,10.714,10.077,9.502,11.249,10.851,10.018,8.647,6.467,10.75,10.367,9.794,8.653,7.029
2019-07-01,12.777,12.245,7.961,12.153,11.611,10.801,10.157,13.094,12.223,10.821,9.159,7.572,11.35,10.95,10.246,9.105,6.972
2019-07-02,12.644,12.403,10.732,12.694,12.116,11.12,10.433,13.191,12.644,11.378,9.889,8.6,12.134,11.812,11.066,9.936,8.139
2019-07-03,13.234,12.999,11.155,12.961,12.238,11.4,10.733,12.731,12.096,11.365,10.563,9.292,12.288,11.869,11.14,10.219,8.053
2019-07-04,14.256,13.576,10.8,13.45,12.528,11.622,11.006,12.602,12.143,11.652,10.638,9.205,12.537,11.992,10.947,9.509,7.158
2019-07-05,14.524,13.293,9.652,13.607,12.309,11.213,10.519,13.296,12.072,10.838,9.147,7.747,12.977,11.981,10.34,9.025,7.313
2019-07-06,14.644,11.467,8.064,13.068,11.851,10.239,9.395,12.321,11.257,9.091,7.021,5.53,12.814,11.8,9.598,8.146,6.663
2019-07-07,,8.034,6.792,12.097,10.394,8.308,7.418,12.327,10.081,7.457,6.261,4.892,12.568,11.133,8.422,6.675,5.67
2019-07-08,11.718,8.244,7.021,12.118,10.133,7.727,6.852,10.972,7.987,6.511,5.882,4.646,12.508,11.011,8.503,7.02,6.057
2019-07-09,9.712,8.02,6.479,12.05,9.213,7.027,6.287,8.953,7.471,6.244,5.53,4.288,11.61,9.707,7.039,5.856,5.291
